condition	seed	task_index	task	export_path	source	generated_with_parent	missing_parent_rows	selected_top_n	valid_selected
random-matrix	3	18	Deco_hop	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_3/task_18_Deco_hop/compare_GuacaMol_20260825_101922/runs/spectralmol/seed_3/case_GuacaMol_20260825_101923/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_19_26/2026_08_25_evolution_ga_Deco_hop/generator_top_molecules_lineage.csv	top-lineage	74	0	74	74
random-matrix	3	19	Scaffold_hop	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_3/task_19_Scaffold_hop/compare_GuacaMol_20260825_101928/runs/spectralmol/seed_3/case_GuacaMol_20260825_101928/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_19_31/2026_08_25_evolution_ga_Scaffold_hop/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
random-matrix	3	1	Troglitazone_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_3/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260825_101737/runs/spectralmol/seed_3/case_GuacaMol_20260825_101737/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_17_40/2026_08_25_evolution_ga_Troglitazone_rediscovery/generator_top_molecules_lineage.csv	top-lineage	194	0	100	100
random-matrix	3	2	Thiothixene_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_3/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260825_101743/runs/spectralmol/seed_3/case_GuacaMol_20260825_101743/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_17_46/2026_08_25_evolution_ga_Thiothixene_rediscovery/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
random-matrix	3	3	Aripiprazole_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_3/task_3_Aripiprazole_similarity/compare_GuacaMol_20260825_101752/runs/spectralmol/seed_3/case_GuacaMol_20260825_101752/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_17_55/2026_08_25_evolution_ga_Aripiprazole_similarity/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
random-matrix	3	4	Albuterol_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_3/task_4_Albuterol_similarity/compare_GuacaMol_20260825_101751/runs/spectralmol/seed_3/case_GuacaMol_20260825_101752/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_17_55/2026_08_25_evolution_ga_Albuterol_similarity/generator_top_molecules_lineage.csv	top-lineage	174	0	100	100
random-matrix	3	5	Mestranol_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_3/task_5_Mestranol_similarity/compare_GuacaMol_20260825_101755/runs/spectralmol/seed_3/case_GuacaMol_20260825_101755/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_17_58/2026_08_25_evolution_ga_Mestranol_similarity/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
random-matrix	3	6	C11H24	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_3/task_6_C11H24/compare_GuacaMol_20260825_101801/runs/spectralmol/seed_3/case_GuacaMol_20260825_101801/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_18_04/2026_08_25_evolution_ga_C11H24/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
random-matrix	3	7	C9H10N2O2PF2Cl	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_3/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260825_101813/runs/spectralmol/seed_3/case_GuacaMol_20260825_101813/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_18_16/2026_08_25_evolution_ga_C9H10N2O2PF2Cl/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
random-matrix	3	8	Median_molecules_1	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_3/task_8_Median_molecules_1/compare_GuacaMol_20260825_101816/runs/spectralmol/seed_3/case_GuacaMol_20260825_101816/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_18_19/2026_08_25_evolution_ga_Median_molecules_1/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
random-matrix	3	9	Median_molecules_2	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_3/task_9_Median_molecules_2/compare_GuacaMol_20260825_101828/runs/spectralmol/seed_3/case_GuacaMol_20260825_101829/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_18_32/2026_08_25_evolution_ga_Median_molecules_2/generator_top_molecules_lineage.csv	top-lineage	103	0	100	100
random-matrix	4	0	Celecoxib_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_4/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260825_101928/runs/spectralmol/seed_4/case_GuacaMol_20260825_101928/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_19_31/2026_08_25_evolution_ga_Celecoxib_rediscovery/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
random-matrix	4	10	Osimertinib_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_4/task_10_Osimertinib_MPO/compare_GuacaMol_20260825_102028/runs/spectralmol/seed_4/case_GuacaMol_20260825_102028/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_20_31/2026_08_25_evolution_ga_Osimertinib_MPO/generator_top_molecules_lineage.csv	top-lineage	132	0	100	100
random-matrix	4	11	Fexofenadine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_4/task_11_Fexofenadine_MPO/compare_GuacaMol_20260825_102031/runs/spectralmol/seed_4/case_GuacaMol_20260825_102031/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_20_34/2026_08_25_evolution_ga_Fexofenadine_MPO/generator_top_molecules_lineage.csv	top-lineage	199	1	100	100
random-matrix	4	12	Ranolazine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_4/task_12_Ranolazine_MPO/compare_GuacaMol_20260825_102037/runs/spectralmol/seed_4/case_GuacaMol_20260825_102037/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_20_40/2026_08_25_evolution_ga_Ranolazine_MPO/generator_top_molecules_lineage.csv	top-lineage	37	0	37	37
random-matrix	4	13	Perindopril_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_4/task_13_Perindopril_MPO/compare_GuacaMol_20260825_102037/runs/spectralmol/seed_4/case_GuacaMol_20260825_102037/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_20_40/2026_08_25_evolution_ga_Perindopril_MPO/generator_top_molecules_lineage.csv	top-lineage	42	0	42	42
random-matrix	4	14	Amlodipine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_4/task_14_Amlodipine_MPO/compare_GuacaMol_20260825_102037/runs/spectralmol/seed_4/case_GuacaMol_20260825_102037/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_20_40/2026_08_25_evolution_ga_Amlodipine_MPO/generator_top_molecules_lineage.csv	top-lineage	197	0	100	100
random-matrix	4	15	Sitagliptin_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_4/task_15_Sitagliptin_MPO/compare_GuacaMol_20260825_102037/runs/spectralmol/seed_4/case_GuacaMol_20260825_102037/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_20_40/2026_08_25_evolution_ga_Sitagliptin_MPO/generator_top_molecules_lineage.csv	top-lineage	126	17	100	100
random-matrix	4	16	Zaleplon_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_4/task_16_Zaleplon_MPO/compare_GuacaMol_20260825_102040/runs/spectralmol/seed_4/case_GuacaMol_20260825_102040/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_20_43/2026_08_25_evolution_ga_Zaleplon_MPO/generator_top_molecules_lineage.csv	top-lineage	172	0	100	100
random-matrix	4	17	Valsartan_smarts	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_4/task_17_Valsartan_smarts/compare_GuacaMol_20260825_102039/runs/spectralmol/seed_4/case_GuacaMol_20260825_102040/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_20_42/2026_08_25_evolution_ga_Valsartan_smarts/generator_top_molecules_lineage.csv	top-lineage	174	0	100	100
random-matrix	4	18	Deco_hop	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_4/task_18_Deco_hop/compare_GuacaMol_20260825_102043/runs/spectralmol/seed_4/case_GuacaMol_20260825_102044/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_20_47/2026_08_25_evolution_ga_Deco_hop/generator_top_molecules_lineage.csv	top-lineage	171	0	100	100
random-matrix	4	19	Scaffold_hop	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_4/task_19_Scaffold_hop/compare_GuacaMol_20260825_102047/runs/spectralmol/seed_4/case_GuacaMol_20260825_102047/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_20_50/2026_08_25_evolution_ga_Scaffold_hop/generator_top_molecules_lineage.csv	top-lineage	188	0	100	100
random-matrix	4	1	Troglitazone_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_4/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260825_101932/runs/spectralmol/seed_4/case_GuacaMol_20260825_101933/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_19_36/2026_08_25_evolution_ga_Troglitazone_rediscovery/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
random-matrix	4	2	Thiothixene_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_4/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260825_101943/runs/spectralmol/seed_4/case_GuacaMol_20260825_101944/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_19_47/2026_08_25_evolution_ga_Thiothixene_rediscovery/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
random-matrix	4	3	Aripiprazole_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_4/task_3_Aripiprazole_similarity/compare_GuacaMol_20260825_101946/runs/spectralmol/seed_4/case_GuacaMol_20260825_101947/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_19_50/2026_08_25_evolution_ga_Aripiprazole_similarity/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
random-matrix	4	4	Albuterol_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_4/task_4_Albuterol_similarity/compare_GuacaMol_20260825_101952/runs/spectralmol/seed_4/case_GuacaMol_20260825_101953/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_19_56/2026_08_25_evolution_ga_Albuterol_similarity/generator_top_molecules_lineage.csv	top-lineage	197	0	100	100
random-matrix	4	5	Mestranol_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_4/task_5_Mestranol_similarity/compare_GuacaMol_20260825_101952/runs/spectralmol/seed_4/case_GuacaMol_20260825_101953/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_19_56/2026_08_25_evolution_ga_Mestranol_similarity/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
random-matrix	4	6	C11H24	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_4/task_6_C11H24/compare_GuacaMol_20260825_102010/runs/spectralmol/seed_4/case_GuacaMol_20260825_102011/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_20_14/2026_08_25_evolution_ga_C11H24/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
random-matrix	4	7	C9H10N2O2PF2Cl	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_4/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260825_102010/runs/spectralmol/seed_4/case_GuacaMol_20260825_102010/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_20_13/2026_08_25_evolution_ga_C9H10N2O2PF2Cl/generator_top_molecules_lineage.csv	top-lineage	199	0	100	100
random-matrix	4	8	Median_molecules_1	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_4/task_8_Median_molecules_1/compare_GuacaMol_20260825_102010/runs/spectralmol/seed_4/case_GuacaMol_20260825_102011/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_20_13/2026_08_25_evolution_ga_Median_molecules_1/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
random-matrix	4	9	Median_molecules_2	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_4/task_9_Median_molecules_2/compare_GuacaMol_20260825_102022/runs/spectralmol/seed_4/case_GuacaMol_20260825_102022/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_20_25/2026_08_25_evolution_ga_Median_molecules_2/generator_top_molecules_lineage.csv	top-lineage	152	0	100	100
random-matrix	5	0	Celecoxib_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_5/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260825_102055/runs/spectralmol/seed_5/case_GuacaMol_20260825_102056/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_20_59/2026_08_25_evolution_ga_Celecoxib_rediscovery/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
random-matrix	5	10	Osimertinib_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_5/task_10_Osimertinib_MPO/compare_GuacaMol_20260825_102213/runs/spectralmol/seed_5/case_GuacaMol_20260825_102214/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_22_18/2026_08_25_evolution_ga_Osimertinib_MPO/generator_top_molecules_lineage.csv	top-lineage	150	0	100	100
random-matrix	5	11	Fexofenadine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_5/task_11_Fexofenadine_MPO/compare_GuacaMol_20260825_102225/runs/spectralmol/seed_5/case_GuacaMol_20260825_102226/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_22_28/2026_08_25_evolution_ga_Fexofenadine_MPO/generator_top_molecules_lineage.csv	top-lineage	199	1	100	100
random-matrix	5	12	Ranolazine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_5/task_12_Ranolazine_MPO/compare_GuacaMol_20260825_102231/runs/spectralmol/seed_5/case_GuacaMol_20260825_102232/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_22_35/2026_08_25_evolution_ga_Ranolazine_MPO/generator_top_molecules_lineage.csv	top-lineage	38	0	38	38
random-matrix	5	13	Perindopril_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_5/task_13_Perindopril_MPO/compare_GuacaMol_20260825_102234/runs/spectralmol/seed_5/case_GuacaMol_20260825_102234/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_22_37/2026_08_25_evolution_ga_Perindopril_MPO/generator_top_molecules_lineage.csv	top-lineage	80	0	80	80
random-matrix	5	14	Amlodipine_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_5/task_14_Amlodipine_MPO/compare_GuacaMol_20260825_102234/runs/spectralmol/seed_5/case_GuacaMol_20260825_102234/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_22_37/2026_08_25_evolution_ga_Amlodipine_MPO/generator_top_molecules_lineage.csv	top-lineage	103	7	100	100
random-matrix	5	15	Sitagliptin_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_5/task_15_Sitagliptin_MPO/compare_GuacaMol_20260825_102237/runs/spectralmol/seed_5/case_GuacaMol_20260825_102237/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_22_40/2026_08_25_evolution_ga_Sitagliptin_MPO/generator_top_molecules_lineage.csv	top-lineage	196	0	100	100
random-matrix	5	16	Zaleplon_MPO	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_5/task_16_Zaleplon_MPO/compare_GuacaMol_20260825_102240/runs/spectralmol/seed_5/case_GuacaMol_20260825_102241/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_22_44/2026_08_25_evolution_ga_Zaleplon_MPO/generator_top_molecules_lineage.csv	top-lineage	198	0	100	100
random-matrix	5	17	Valsartan_smarts	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_5/task_17_Valsartan_smarts/compare_GuacaMol_20260825_102243/runs/spectralmol/seed_5/case_GuacaMol_20260825_102244/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_22_47/2026_08_25_evolution_ga_Valsartan_smarts/generator_top_molecules_lineage.csv	top-lineage	145	0	100	100
random-matrix	5	18	Deco_hop	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_5/task_18_Deco_hop/compare_GuacaMol_20260825_102247/runs/spectralmol/seed_5/case_GuacaMol_20260825_102248/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_22_52/2026_08_25_evolution_ga_Deco_hop/generator_top_molecules_lineage.csv	top-lineage	52	0	52	52
random-matrix	5	19	Scaffold_hop	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_5/task_19_Scaffold_hop/compare_GuacaMol_20260825_102247/runs/spectralmol/seed_5/case_GuacaMol_20260825_102248/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_22_51/2026_08_25_evolution_ga_Scaffold_hop/generator_top_molecules_lineage.csv	top-lineage	178	0	100	100
random-matrix	5	1	Troglitazone_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_5/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260825_102058/runs/spectralmol/seed_5/case_GuacaMol_20260825_102059/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_21_02/2026_08_25_evolution_ga_Troglitazone_rediscovery/generator_top_molecules_lineage.csv	top-lineage	197	0	100	100
random-matrix	5	2	Thiothixene_rediscovery	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_5/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260825_102058/runs/spectralmol/seed_5/case_GuacaMol_20260825_102059/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_21_02/2026_08_25_evolution_ga_Thiothixene_rediscovery/generator_top_molecules_lineage.csv	top-lineage	71	0	71	71
random-matrix	5	3	Aripiprazole_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_5/task_3_Aripiprazole_similarity/compare_GuacaMol_20260825_102112/runs/spectralmol/seed_5/case_GuacaMol_20260825_102113/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_21_16/2026_08_25_evolution_ga_Aripiprazole_similarity/generator_top_molecules_lineage.csv	top-lineage	195	0	100	100
random-matrix	5	4	Albuterol_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_5/task_4_Albuterol_similarity/compare_GuacaMol_20260825_102115/runs/spectralmol/seed_5/case_GuacaMol_20260825_102115/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_21_18/2026_08_25_evolution_ga_Albuterol_similarity/generator_top_molecules_lineage.csv	top-lineage	178	0	100	100
random-matrix	5	5	Mestranol_similarity	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_5/task_5_Mestranol_similarity/compare_GuacaMol_20260825_102115/runs/spectralmol/seed_5/case_GuacaMol_20260825_102115/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_21_18/2026_08_25_evolution_ga_Mestranol_similarity/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
random-matrix	5	6	C11H24	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_5/task_6_C11H24/compare_GuacaMol_20260825_102126/runs/spectralmol/seed_5/case_GuacaMol_20260825_102127/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_21_30/2026_08_25_evolution_ga_C11H24/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
random-matrix	5	7	C9H10N2O2PF2Cl	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_5/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260825_102131/runs/spectralmol/seed_5/case_GuacaMol_20260825_102132/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_21_35/2026_08_25_evolution_ga_C9H10N2O2PF2Cl/generator_top_molecules_lineage.csv	top-lineage	196	0	100	100
random-matrix	5	8	Median_molecules_1	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_lineage_20260825_094359/random-matrix/seed_5/task_8_Median_molecules_1/compare_GuacaMol_20260825_102131/runs/spectralmol/seed_5/case_GuacaMol_20260825_102132/benchmark_runs/2026_08_25_evolution_ga_benchmark_10_21_35/2026_08_25_evolution_ga_Median_molecules_1/generator_top_molecules_lineage.csv	top-lineage	200	0	100	100
