condition	seed	task_index	task	export_path	source	initial_unique	generated_unique_novel	seed_duplicate_rows	selected_top_n	valid_selected
random-matrix	3	3	Aripiprazole_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_154759/runs/spectralmol/seed_3/case_GuacaMol_20260824_154800/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_48_03/2026_08_24_evolution_ga_Aripiprazole_similarity/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	3	4	Albuterol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_4_Albuterol_similarity/compare_GuacaMol_20260824_154803/runs/spectralmol/seed_3/case_GuacaMol_20260824_154804/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_48_10/2026_08_24_evolution_ga_Albuterol_similarity/generator_top_molecules.csv	generator-top	256	189	11	100	100
random-matrix	3	5	Mestranol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_5_Mestranol_similarity/compare_GuacaMol_20260824_154810/runs/spectralmol/seed_3/case_GuacaMol_20260824_154812/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_48_24/2026_08_24_evolution_ga_Mestranol_similarity/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	3	6	C11H24	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_6_C11H24/compare_GuacaMol_20260824_154823/runs/spectralmol/seed_3/case_GuacaMol_20260824_154824/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_48_27/2026_08_24_evolution_ga_C11H24/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	3	7	C9H10N2O2PF2Cl	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_154831/runs/spectralmol/seed_3/case_GuacaMol_20260824_154835/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_48_52/2026_08_24_evolution_ga_C9H10N2O2PF2Cl/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	3	8	Median_molecules_1	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_8_Median_molecules_1/compare_GuacaMol_20260824_154829/runs/spectralmol/seed_3/case_GuacaMol_20260824_154829/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_48_32/2026_08_24_evolution_ga_Median_molecules_1/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	3	9	Median_molecules_2	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_3/task_9_Median_molecules_2/compare_GuacaMol_20260824_154837/runs/spectralmol/seed_3/case_GuacaMol_20260824_154839/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_48_50/2026_08_24_evolution_ga_Median_molecules_2/generator_top_molecules.csv	generator-top	256	92	108	92	92
random-matrix	4	0	Celecoxib_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_154919/runs/spectralmol/seed_4/case_GuacaMol_20260824_154922/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_49_33/2026_08_24_evolution_ga_Celecoxib_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	4	10	Osimertinib_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_155039/runs/spectralmol/seed_4/case_GuacaMol_20260824_155041/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_50_54/2026_08_24_evolution_ga_Osimertinib_MPO/generator_top_molecules.csv	generator-top	256	84	116	84	84
random-matrix	4	11	Fexofenadine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_155038/runs/spectralmol/seed_4/case_GuacaMol_20260824_155038/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_50_41/2026_08_24_evolution_ga_Fexofenadine_MPO/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	4	12	Ranolazine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_155039/runs/spectralmol/seed_4/case_GuacaMol_20260824_155040/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_50_42/2026_08_24_evolution_ga_Ranolazine_MPO/generator_top_molecules.csv	generator-top	256	199	1	100	100
random-matrix	4	13	Perindopril_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_13_Perindopril_MPO/compare_GuacaMol_20260824_155044/runs/spectralmol/seed_4/case_GuacaMol_20260824_155046/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_50_58/2026_08_24_evolution_ga_Perindopril_MPO/generator_top_molecules.csv	generator-top	256	41	159	41	41
random-matrix	4	14	Amlodipine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_155058/runs/spectralmol/seed_4/case_GuacaMol_20260824_155101/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_51_14/2026_08_24_evolution_ga_Amlodipine_MPO/generator_top_molecules.csv	generator-top	256	162	38	100	100
random-matrix	4	15	Sitagliptin_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_155054/runs/spectralmol/seed_4/case_GuacaMol_20260824_155054/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_50_57/2026_08_24_evolution_ga_Sitagliptin_MPO/generator_top_molecules.csv	generator-top	256	141	59	100	100
random-matrix	4	16	Zaleplon_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_155101/runs/spectralmol/seed_4/case_GuacaMol_20260824_155102/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_51_04/2026_08_24_evolution_ga_Zaleplon_MPO/generator_top_molecules.csv	generator-top	256	191	9	100	100
random-matrix	4	17	Valsartan_smarts	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_17_Valsartan_smarts/compare_GuacaMol_20260824_155109/runs/spectralmol/seed_4/case_GuacaMol_20260824_155110/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_51_12/2026_08_24_evolution_ga_Valsartan_smarts/generator_top_molecules.csv	generator-top	256	158	42	100	100
random-matrix	4	18	Deco_hop	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_18_Deco_hop/compare_GuacaMol_20260824_155120/runs/spectralmol/seed_4/case_GuacaMol_20260824_155122/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_51_33/2026_08_24_evolution_ga_Deco_hop/generator_top_molecules.csv	generator-top	256	157	43	100	100
random-matrix	4	19	Scaffold_hop	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_19_Scaffold_hop/compare_GuacaMol_20260824_155120/runs/spectralmol/seed_4/case_GuacaMol_20260824_155122/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_51_34/2026_08_24_evolution_ga_Scaffold_hop/generator_top_molecules.csv	generator-top	256	152	48	100	100
random-matrix	4	1	Troglitazone_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_154917/runs/spectralmol/seed_4/case_GuacaMol_20260824_154917/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_49_20/2026_08_24_evolution_ga_Troglitazone_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	4	2	Thiothixene_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_154922/runs/spectralmol/seed_4/case_GuacaMol_20260824_154924/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_49_34/2026_08_24_evolution_ga_Thiothixene_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	4	3	Aripiprazole_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_154930/runs/spectralmol/seed_4/case_GuacaMol_20260824_154931/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_49_33/2026_08_24_evolution_ga_Aripiprazole_similarity/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	4	4	Albuterol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_4_Albuterol_similarity/compare_GuacaMol_20260824_154935/runs/spectralmol/seed_4/case_GuacaMol_20260824_154937/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_49_48/2026_08_24_evolution_ga_Albuterol_similarity/generator_top_molecules.csv	generator-top	256	199	1	100	100
random-matrix	4	5	Mestranol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_5_Mestranol_similarity/compare_GuacaMol_20260824_154945/runs/spectralmol/seed_4/case_GuacaMol_20260824_154947/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_49_59/2026_08_24_evolution_ga_Mestranol_similarity/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	4	6	C11H24	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_6_C11H24/compare_GuacaMol_20260824_154952/runs/spectralmol/seed_4/case_GuacaMol_20260824_154954/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_50_07/2026_08_24_evolution_ga_C11H24/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	4	7	C9H10N2O2PF2Cl	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_154956/runs/spectralmol/seed_4/case_GuacaMol_20260824_154959/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_50_11/2026_08_24_evolution_ga_C9H10N2O2PF2Cl/generator_top_molecules.csv	generator-top	256	196	4	100	100
random-matrix	4	8	Median_molecules_1	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_8_Median_molecules_1/compare_GuacaMol_20260824_154951/runs/spectralmol/seed_4/case_GuacaMol_20260824_154952/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_49_55/2026_08_24_evolution_ga_Median_molecules_1/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	4	9	Median_molecules_2	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_4/task_9_Median_molecules_2/compare_GuacaMol_20260824_154952/runs/spectralmol/seed_4/case_GuacaMol_20260824_154953/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_49_58/2026_08_24_evolution_ga_Median_molecules_2/generator_top_molecules.csv	generator-top	256	150	50	100	100
random-matrix	5	0	Celecoxib_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_155124/runs/spectralmol/seed_5/case_GuacaMol_20260824_155126/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_51_38/2026_08_24_evolution_ga_Celecoxib_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	5	10	Osimertinib_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_155357/runs/spectralmol/seed_5/case_GuacaMol_20260824_155359/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_54_12/2026_08_24_evolution_ga_Osimertinib_MPO/generator_top_molecules.csv	generator-top	256	97	103	97	97
random-matrix	5	11	Fexofenadine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_155356/runs/spectralmol/seed_5/case_GuacaMol_20260824_155358/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_54_08/2026_08_24_evolution_ga_Fexofenadine_MPO/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	5	12	Ranolazine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_155356/runs/spectralmol/seed_5/case_GuacaMol_20260824_155358/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_54_08/2026_08_24_evolution_ga_Ranolazine_MPO/generator_top_molecules.csv	generator-top	256	35	165	35	35
random-matrix	5	13	Perindopril_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_13_Perindopril_MPO/compare_GuacaMol_20260824_155358/runs/spectralmol/seed_5/case_GuacaMol_20260824_155402/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_54_17/2026_08_24_evolution_ga_Perindopril_MPO/generator_top_molecules.csv	generator-top	256	123	77	100	100
random-matrix	5	14	Amlodipine_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_155351/runs/spectralmol/seed_5/case_GuacaMol_20260824_155352/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_53_55/2026_08_24_evolution_ga_Amlodipine_MPO/generator_top_molecules.csv	generator-top	256	119	81	100	100
random-matrix	5	15	Sitagliptin_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_155355/runs/spectralmol/seed_5/case_GuacaMol_20260824_155358/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_54_09/2026_08_24_evolution_ga_Sitagliptin_MPO/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	5	16	Zaleplon_MPO	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_155356/runs/spectralmol/seed_5/case_GuacaMol_20260824_155358/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_54_09/2026_08_24_evolution_ga_Zaleplon_MPO/generator_top_molecules.csv	generator-top	256	142	58	100	100
random-matrix	5	17	Valsartan_smarts	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_17_Valsartan_smarts/compare_GuacaMol_20260824_155356/runs/spectralmol/seed_5/case_GuacaMol_20260824_155358/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_54_09/2026_08_24_evolution_ga_Valsartan_smarts/generator_top_molecules.csv	generator-top	256	146	54	100	100
random-matrix	5	18	Deco_hop	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_18_Deco_hop/compare_GuacaMol_20260824_155356/runs/spectralmol/seed_5/case_GuacaMol_20260824_155358/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_54_09/2026_08_24_evolution_ga_Deco_hop/generator_top_molecules.csv	generator-top	256	57	143	57	57
random-matrix	5	19	Scaffold_hop	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_19_Scaffold_hop/compare_GuacaMol_20260824_155356/runs/spectralmol/seed_5/case_GuacaMol_20260824_155358/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_54_09/2026_08_24_evolution_ga_Scaffold_hop/generator_top_molecules.csv	generator-top	256	161	39	100	100
random-matrix	5	1	Troglitazone_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_155124/runs/spectralmol/seed_5/case_GuacaMol_20260824_155126/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_51_38/2026_08_24_evolution_ga_Troglitazone_rediscovery/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	5	2	Thiothixene_rediscovery	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_155125/runs/spectralmol/seed_5/case_GuacaMol_20260824_155128/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_51_40/2026_08_24_evolution_ga_Thiothixene_rediscovery/generator_top_molecules.csv	generator-top	256	130	70	100	100
random-matrix	5	3	Aripiprazole_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_155121/runs/spectralmol/seed_5/case_GuacaMol_20260824_155122/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_51_24/2026_08_24_evolution_ga_Aripiprazole_similarity/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	5	4	Albuterol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_4_Albuterol_similarity/compare_GuacaMol_20260824_155132/runs/spectralmol/seed_5/case_GuacaMol_20260824_155134/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_51_46/2026_08_24_evolution_ga_Albuterol_similarity/generator_top_molecules.csv	generator-top	256	180	20	100	100
random-matrix	5	5	Mestranol_similarity	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_5_Mestranol_similarity/compare_GuacaMol_20260824_155136/runs/spectralmol/seed_5/case_GuacaMol_20260824_155138/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_51_50/2026_08_24_evolution_ga_Mestranol_similarity/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	5	6	C11H24	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_6_C11H24/compare_GuacaMol_20260824_155134/runs/spectralmol/seed_5/case_GuacaMol_20260824_155135/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_51_37/2026_08_24_evolution_ga_C11H24/generator_top_molecules.csv	generator-top	256	200	0	100	100
random-matrix	5	7	C9H10N2O2PF2Cl	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_155140/runs/spectralmol/seed_5/case_GuacaMol_20260824_155142/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_51_54/2026_08_24_evolution_ga_C9H10N2O2PF2Cl/generator_top_molecules.csv	generator-top	256	197	3	100	100
random-matrix	5	8	Median_molecules_1	/ibex/scratch/colleoe/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/random-matrix/seed_5/task_8_Median_molecules_1/compare_GuacaMol_20260824_155144/runs/spectralmol/seed_5/case_GuacaMol_20260824_155146/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_51_56/2026_08_24_evolution_ga_Median_molecules_1/generator_top_molecules.csv	generator-top	256	200	0	100	100
