condition	seed	task_index	task	best_score	avg_score	evaluated	scores_csv	compare_root
low-only	1	18	Deco_hop	0.6031088988150201	0.5007814215376761	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_1/task_18_Deco_hop/compare_GuacaMol_20260824_153532/runs/spectralmol/seed_1/case_GuacaMol_20260824_153533/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_35_36/2026_08_24_evolution_ga_Deco_hop/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_1/task_18_Deco_hop/compare_GuacaMol_20260824_153532
low-only	1	19	Scaffold_hop	0.666667	0.35238324599678683	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_1/task_19_Scaffold_hop/compare_GuacaMol_20260824_153535/runs/spectralmol/seed_1/case_GuacaMol_20260824_153535/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_35_38/2026_08_24_evolution_ga_Scaffold_hop/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_1/task_19_Scaffold_hop/compare_GuacaMol_20260824_153535
low-only	1	1	Troglitazone_rediscovery	1.0	0.09235095526639624	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_1/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_153409/runs/spectralmol/seed_1/case_GuacaMol_20260824_153409/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_34_12/2026_08_24_evolution_ga_Troglitazone_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_1/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_153409
low-only	1	2	Thiothixene_rediscovery	1.0	0.097650759114026	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_1/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_153416/runs/spectralmol/seed_1/case_GuacaMol_20260824_153419/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_34_31/2026_08_24_evolution_ga_Thiothixene_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_1/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_153416
low-only	1	3	Aripiprazole_similarity	1.0	0.11976571417767233	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_1/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_153420/runs/spectralmol/seed_1/case_GuacaMol_20260824_153422/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_34_33/2026_08_24_evolution_ga_Aripiprazole_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_1/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_153420
low-only	1	4	Albuterol_similarity	1.0	0.21998272042812736	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_1/task_4_Albuterol_similarity/compare_GuacaMol_20260824_153429/runs/spectralmol/seed_1/case_GuacaMol_20260824_153431/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_34_43/2026_08_24_evolution_ga_Albuterol_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_1/task_4_Albuterol_similarity/compare_GuacaMol_20260824_153429
low-only	1	5	Mestranol_similarity	1.0	0.11446897372760786	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_1/task_5_Mestranol_similarity/compare_GuacaMol_20260824_153428/runs/spectralmol/seed_1/case_GuacaMol_20260824_153430/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_34_41/2026_08_24_evolution_ga_Mestranol_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_1/task_5_Mestranol_similarity/compare_GuacaMol_20260824_153428
low-only	1	6	C11H24	1.0	0.13141414506640328	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_1/task_6_C11H24/compare_GuacaMol_20260824_153428/runs/spectralmol/seed_1/case_GuacaMol_20260824_153431/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_34_42/2026_08_24_evolution_ga_C11H24/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_1/task_6_C11H24/compare_GuacaMol_20260824_153428
low-only	1	7	C9H10N2O2PF2Cl	0.8161762130223398	0.10494895106831838	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_1/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_153423/runs/spectralmol/seed_1/case_GuacaMol_20260824_153423/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_34_26/2026_08_24_evolution_ga_C9H10N2O2PF2Cl/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_1/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_153423
low-only	1	8	Median_molecules_1	0.4067796610169492	0.08145230771026181	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_1/task_8_Median_molecules_1/compare_GuacaMol_20260824_153434/runs/spectralmol/seed_1/case_GuacaMol_20260824_153436/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_34_47/2026_08_24_evolution_ga_Median_molecules_1/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_1/task_8_Median_molecules_1/compare_GuacaMol_20260824_153434
low-only	1	9	Median_molecules_2	0.1971753561701729	0.0179499468682243	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_1/task_9_Median_molecules_2/compare_GuacaMol_20260824_153456/runs/spectralmol/seed_1/case_GuacaMol_20260824_153459/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_35_11/2026_08_24_evolution_ga_Median_molecules_2/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_1/task_9_Median_molecules_2/compare_GuacaMol_20260824_153456
low-only	2	0	Celecoxib_rediscovery	1.0	0.07609870274344756	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_153540/runs/spectralmol/seed_2/case_GuacaMol_20260824_153541/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_35_43/2026_08_24_evolution_ga_Celecoxib_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_153540
low-only	2	10	Osimertinib_MPO	0.7588646476479823	0.026764712457512666	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_153630/runs/spectralmol/seed_2/case_GuacaMol_20260824_153630/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_36_33/2026_08_24_evolution_ga_Osimertinib_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_153630
low-only	2	11	Fexofenadine_MPO	1.0	0.13784988201762877	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_153642/runs/spectralmol/seed_2/case_GuacaMol_20260824_153644/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_36_55/2026_08_24_evolution_ga_Fexofenadine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_153642
low-only	2	12	Ranolazine_MPO	0.6925677830065992	0.02266781460318069	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_153645/runs/spectralmol/seed_2/case_GuacaMol_20260824_153647/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_36_58/2026_08_24_evolution_ga_Ranolazine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_153645
low-only	2	13	Perindopril_MPO	0.4096159602595202	0.007722097326737317	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_13_Perindopril_MPO/compare_GuacaMol_20260824_153658/runs/spectralmol/seed_2/case_GuacaMol_20260824_153700/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_37_12/2026_08_24_evolution_ga_Perindopril_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_13_Perindopril_MPO/compare_GuacaMol_20260824_153658
low-only	2	14	Amlodipine_MPO	0.9045340337332908	0.07245411487936138	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_153659/runs/spectralmol/seed_2/case_GuacaMol_20260824_153700/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_37_02/2026_08_24_evolution_ga_Amlodipine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_153659
low-only	2	15	Sitagliptin_MPO	0.6702815990699754	0.018497951046633324	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_153705/runs/spectralmol/seed_2/case_GuacaMol_20260824_153705/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_37_08/2026_08_24_evolution_ga_Sitagliptin_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_153705
low-only	2	16	Zaleplon_MPO	0.6279890468083102	0.014351087781936356	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_153720/runs/spectralmol/seed_2/case_GuacaMol_20260824_153722/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_37_33/2026_08_24_evolution_ga_Zaleplon_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_16_Zaleplon_MPO/compare_GuacaMol_20260824_153720
low-only	2	17	Valsartan_smarts	0.0275364183180079	3.149277286882992e-05	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_17_Valsartan_smarts/compare_GuacaMol_20260824_153718/runs/spectralmol/seed_2/case_GuacaMol_20260824_153719/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_37_22/2026_08_24_evolution_ga_Valsartan_smarts/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_17_Valsartan_smarts/compare_GuacaMol_20260824_153718
low-only	2	18	Deco_hop	0.59375025	0.5008045513325038	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_18_Deco_hop/compare_GuacaMol_20260824_153718/runs/spectralmol/seed_2/case_GuacaMol_20260824_153719/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_37_23/2026_08_24_evolution_ga_Deco_hop/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_18_Deco_hop/compare_GuacaMol_20260824_153718
low-only	2	19	Scaffold_hop	0.666667	0.35523755329170464	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_19_Scaffold_hop/compare_GuacaMol_20260824_153723/runs/spectralmol/seed_2/case_GuacaMol_20260824_153724/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_37_26/2026_08_24_evolution_ga_Scaffold_hop/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_19_Scaffold_hop/compare_GuacaMol_20260824_153723
low-only	2	1	Troglitazone_rediscovery	1.0	0.1597726148851331	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_153549/runs/spectralmol/seed_2/case_GuacaMol_20260824_153551/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_36_02/2026_08_24_evolution_ga_Troglitazone_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_1_Troglitazone_rediscovery/compare_GuacaMol_20260824_153549
low-only	2	2	Thiothixene_rediscovery	1.0	0.0649233573428271	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_153548/runs/spectralmol/seed_2/case_GuacaMol_20260824_153549/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_35_51/2026_08_24_evolution_ga_Thiothixene_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_2_Thiothixene_rediscovery/compare_GuacaMol_20260824_153548
low-only	2	3	Aripiprazole_similarity	1.0	0.1371289018362741	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_153557/runs/spectralmol/seed_2/case_GuacaMol_20260824_153559/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_36_04/2026_08_24_evolution_ga_Aripiprazole_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_3_Aripiprazole_similarity/compare_GuacaMol_20260824_153557
low-only	2	4	Albuterol_similarity	0.5977011494252874	0.27390337406580895	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_4_Albuterol_similarity/compare_GuacaMol_20260824_153605/runs/spectralmol/seed_2/case_GuacaMol_20260824_153606/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_36_09/2026_08_24_evolution_ga_Albuterol_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_4_Albuterol_similarity/compare_GuacaMol_20260824_153605
low-only	2	5	Mestranol_similarity	1.0	0.15757961833826878	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_5_Mestranol_similarity/compare_GuacaMol_20260824_153620/runs/spectralmol/seed_2/case_GuacaMol_20260824_153623/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_36_34/2026_08_24_evolution_ga_Mestranol_similarity/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_5_Mestranol_similarity/compare_GuacaMol_20260824_153620
low-only	2	6	C11H24	1.0	0.14753383297940073	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_6_C11H24/compare_GuacaMol_20260824_153615/runs/spectralmol/seed_2/case_GuacaMol_20260824_153616/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_36_18/2026_08_24_evolution_ga_C11H24/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_6_C11H24/compare_GuacaMol_20260824_153615
low-only	2	7	C9H10N2O2PF2Cl	0.8290291181804004	0.14075199697971727	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_153615/runs/spectralmol/seed_2/case_GuacaMol_20260824_153616/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_36_19/2026_08_24_evolution_ga_C9H10N2O2PF2Cl/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_7_C9H10N2O2PF2Cl/compare_GuacaMol_20260824_153615
low-only	2	8	Median_molecules_1	0.3999999999999999	0.05790248340871114	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_8_Median_molecules_1/compare_GuacaMol_20260824_153627/runs/spectralmol/seed_2/case_GuacaMol_20260824_153629/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_36_42/2026_08_24_evolution_ga_Median_molecules_1/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_8_Median_molecules_1/compare_GuacaMol_20260824_153627
low-only	2	9	Median_molecules_2	0.3623715376697393	0.021080650834163266	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_9_Median_molecules_2/compare_GuacaMol_20260824_153626/runs/spectralmol/seed_2/case_GuacaMol_20260824_153627/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_36_30/2026_08_24_evolution_ga_Median_molecules_2/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_2/task_9_Median_molecules_2/compare_GuacaMol_20260824_153626
low-only	3	0	Celecoxib_rediscovery	1.0	0.07005967641570976	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_3/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_153732/runs/spectralmol/seed_3/case_GuacaMol_20260824_153734/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_37_47/2026_08_24_evolution_ga_Celecoxib_rediscovery/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_3/task_0_Celecoxib_rediscovery/compare_GuacaMol_20260824_153732
low-only	3	10	Osimertinib_MPO	0.9629150006714218	0.13546856477313968	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_3/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_153806/runs/spectralmol/seed_3/case_GuacaMol_20260824_153808/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_38_21/2026_08_24_evolution_ga_Osimertinib_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_3/task_10_Osimertinib_MPO/compare_GuacaMol_20260824_153806
low-only	3	11	Fexofenadine_MPO	0.9982144954964556	0.13980128929980465	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_3/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_153836/runs/spectralmol/seed_3/case_GuacaMol_20260824_153838/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_38_50/2026_08_24_evolution_ga_Fexofenadine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_3/task_11_Fexofenadine_MPO/compare_GuacaMol_20260824_153836
low-only	3	12	Ranolazine_MPO	0.7372485823510055	0.024368500203797785	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_3/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_153830/runs/spectralmol/seed_3/case_GuacaMol_20260824_153830/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_38_33/2026_08_24_evolution_ga_Ranolazine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_3/task_12_Ranolazine_MPO/compare_GuacaMol_20260824_153830
low-only	3	13	Perindopril_MPO	0.4703604341917986	0.007677805657929617	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_3/task_13_Perindopril_MPO/compare_GuacaMol_20260824_153835/runs/spectralmol/seed_3/case_GuacaMol_20260824_153836/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_38_39/2026_08_24_evolution_ga_Perindopril_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_3/task_13_Perindopril_MPO/compare_GuacaMol_20260824_153835
low-only	3	14	Amlodipine_MPO	0.8660254037844387	0.03522673531908295	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_3/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_153844/runs/spectralmol/seed_3/case_GuacaMol_20260824_153846/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_38_57/2026_08_24_evolution_ga_Amlodipine_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_3/task_14_Amlodipine_MPO/compare_GuacaMol_20260824_153844
low-only	3	15	Sitagliptin_MPO	0.5803670695560404	0.018149717106732233	13056.0	PORTABLE_USER_ROOT/spectralMol/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_3/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_153844/runs/spectralmol/seed_3/case_GuacaMol_20260824_153844/benchmark_runs/2026_08_24_evolution_ga_benchmark_15_38_47/2026_08_24_evolution_ga_Sitagliptin_MPO/scores.csv	PORTABLE_OUTPUT_ROOT/guacamol_frequency_ablation_merged_20260824_150715/low-only/seed_3/task_15_Sitagliptin_MPO/compare_GuacaMol_20260824_153844
